post_id,id,title,metadata,textto,genres,release date,year,image,quality,url
post-35875,35875,Rajathandhiram (2015) Hindi Dubbed,IMDb: 7.6|2015|135 min|4000 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Comedy|Crime|Drama|Hindi Dubbed|Romance|Thriller,"Mar. 13, 2015",2015,https://image.tmdb.org/t/p/w185/lleQVSqodyrV0EXPwTlwNeE699y.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/rajathandhiram-2015-hindi-dubbed/
post-35873,35873,Luchcha No 1 (Kalavaani Mappillai) (2018) Hindi Dubbed,IMDb: 5|2018|136 min|2825 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Action|Comedy|Hindi Dubbed|Romance,"Nov. 06, 2018",2018,https://image.tmdb.org/t/p/w185/7H4JYi1tgy3QsnoAUDIkgr7fCnR.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/luchcha-no-1-kalavaani-mappillai-2018-hindi-dubbed/
post-35865,35865,Thoda Adjust Please (2021) Hindi Eros Now Complete Tv Series,1110 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P, 480P ...",India|Drama|TV-Series,,,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-93.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/thoda-adjust-please-2021-hindi-eros-now-complete-tv-series/
post-35862,35862,Roomies (2021) Hindi S02 E01 Complete Tv Series,1715 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Comedy|Drama|India,,,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-92.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/roomies-2021-hindi-s02-e01-complete-tv-series/
post-35858,35858,18+ Oldboy (2003) Hindi Dubbed,IMDb: 8.4|2003|120 min|33215 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P, 480P ...",Action|Drama|Erotic 18+|Hindi Dubbed|Mystery|Thriller,"Nov. 21, 2003",2003,https://image.tmdb.org/t/p/w185/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/18-oldboy-2003-hindi-dubbed/
post-35856,35856,Khatron Khiladi (2021) S11 E22 Kaun Banega KKK S11 Champ,1879 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Action|Adventure|Drama|India|Thriller,,,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture-41.jpg,Added EP22,https://hdmovie2.guru/movies/khatron-khiladi-2021-s11-e22-kaun-banega-kkk-s11-champ/
post-35855,35855,Cut (2000) Hindi Dubbed,IMDb: 4.3|2000|82 min|1569 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Comedy|Horror|Mystery|Thriller,"Feb. 23, 2000",2000,https://image.tmdb.org/t/p/w185/64Dn0qJdC0E744uIWYtN5xQL9om.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/cut-2000-hindi-dubbed-2/
post-35851,35851,Babbar Ka Tabbar (2021) Season 2 Complete zee5 HD,2018|1204 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,TV Movie|TV- Show|TV-Series,"Feb. 25, 2018",2018,https://hdmovie2.guru/wp-content/uploads/2021/09/Babbar-Ka-Tabbar-2021-Season-2-Complete-zee5-HD.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/babbar-ka-tabbar-2021-season-2-complete-zee5-hd/
post-8490,8490,Tara Mira (2019) Punjabi,IMDb: 8.2|2019|50638 views,Please USE VPN or Make Login To Download Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 ...,Drama|India|Punjabi,"Oct. 11, 2019",2019,https://image.tmdb.org/t/p/w185/7u9Cf72CGPFlNrhSMS4S0lwkV2a.jpg,Punjabi,https://hdmovie2.guru/movies/tara-mira-2019-punjabi/
post-35849,35849,Khatron Ke Khiladi (2021) Hindi S11 E21 The Grand Finale,1510 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,India|Action|Drama|Thriller,,,https://hdmovie2.guru/wp-content/uploads/2021/08/Capture-41.jpg,Added EP21,https://hdmovie2.guru/movies/khatron-ke-khiladi-2021-hindi-s11-e21-the-grand-finale/
post-35846,35846,Star vs Food (2021) English S02 E03 Ananya Panday,2289 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,India|Bollywood|Family|TV- Show,,,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-89.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/star-vs-food-2021-english-s02-e03-ananya-panday/
post-35842,35842,Avane Srimannarayana (2019) Hindi Dubbed,IMDb: 7.9|2019|186 min|5266 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P, 480P ...",Adventure|Comedy|Fantasy|Hindi Dubbed,"Dec. 27, 2019",2019,https://image.tmdb.org/t/p/w185/2RbZNL7JRq5GhIAPrcJlm0LgsgX.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/avane-srimannarayana-2019-hindi-dubbed/
post-35839,35839,Date gone Wrong (2018) Hindi Eros Now Season 1 Complete,1495 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Drama|TV-Series,,,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-88.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/date-gone-wrong-2018-hindi-eros-now-season-1-complete/
post-35833,35833,Virgin at 27 (2021) Watcho Original Hindi Season 1 Complete,45618 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,India|Drama|Erotic 18+|Romance,,,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-87.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/virgin-at-27-2021-watcho-original-hindi-season-1-complete/
post-35834,35834,18+ The Man Who Was Thursday (2016) Hindi Dubbed,IMDb: 4.7|2016|95 min|65017 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P, 480P ...",Erotic 18+|Hindi Dubbed|Mystery|Thriller,"Jun. 21, 2016",2016,https://image.tmdb.org/t/p/w185/6rKXOieu5xIP7gUh9Khnzal3QoZ.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/18-the-man-who-was-thursday-2016-hindi-dubbed/
post-35832,35832,18+ Yu Pui Tsuen III (1996) Hindi Dubbed,IMDb: 5.2|1996|96 min|101460 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P, 480P ...",Drama|Erotic 18+|Hindi Dubbed,"Aug. 10, 1996",1996,https://image.tmdb.org/t/p/w185/jup92IAVHImhIERJC3jP5of7oV9.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/18-yu-pui-tsuen-iii-1996-hindi-dubbed/
post-35824,35824,Afterlife of the Party (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 5.8|2021|109 min|1913 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Comedy|Drama|Fantasy|Hindi Dubbed,"Sep. 02, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture3-31.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/afterlife-of-the-party-2021-hindi-dubbed-unofficial-dubbed/
post-35822,35822,Live or Let Die (2020) Hindi Dubbed (Unofficial Dubbed),IMDb: 3.3|2020|109 min|2326 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Action|Hindi Dubbed|Horror,"Jan. 11, 2020",2020,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture2-32.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/live-or-let-die-2020-hindi-dubbed-unofficial-dubbed/
post-35820,35820,Pick A Side (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 4.7|2021|101 min|1062 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Crime|Drama|Hindi Dubbed|Thriller,"Sep. 03, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture1-35-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/pick-a-side-2021-hindi-dubbed-unofficial-dubbed/
post-35818,35818,Plan A (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 5.5|2021|109 min|2350 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Hindi Dubbed|Thriller,"Sep. 03, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-86.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/plan-a-2021-hindi-dubbed-unofficial-dubbed/
post-35812,35812,Cheaters (2021) Hindi Season 1 WatchO Original,IMDb: 6.9|2021|4051 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,India|TV Movie|TV- Show|TV-Series,"Sep. 25, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Cheaters-2021-Hindi-Season-1-WatchO-Original.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/cheaters-2021-hindi-season-1-watcho-original/
post-35807,35807,Prisoners of the Ghostland (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 4.5|2021|103 min|6047 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Action|Hindi Dubbed|Horror|Thriller,"Aug. 31, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture3-30-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/prisoners-of-the-ghostland-2021-hindi-dubbed-unofficial-dubbed/
post-35171,35171,Old (2021) Hindi Dubbed (HQ Dubbed),IMDb: 5.8|2021|108 min|11325 views,Please USE VPN to Download or SINGUP Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google Drive ...,Hindi Dubbed|Horror|Mystery|Thriller,"Jul. 21, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture5-11.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/old-2021-hindi-dubbed-unofficial-dubbed/
post-4068,4068,Spider-Man (2002) Hindi Dubbed,IMDb: 7.3|2002|121 min|62083 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P, 480P ...",Action|Adventure|Fantasy|Hindi Dubbed|Science Fiction,"May. 01, 2002",2002,https://image.tmdb.org/t/p/w185/fwoETElxZqiF3it8F4HitSliXqp.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/spider-man-2002-hindi-dubbed/
post-35795,35795,Jack Reacher: Never Go Back (2016) Hindi Dubbed,IMDb: 6.1|2016|118 min|16593 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Action|Hindi Dubbed,"Oct. 19, 2016",2016,https://image.tmdb.org/t/p/w185/wxLUQ1pIms3HAlVGYvEG9zg2kDs.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/jack-reacher-never-go-back-2016-hindi-dubbed/
post-35788,35788,Please Kill Me (2021) Punjabi HD,IMDb: 6.9|2021|11687 views,Please USE VPN to Download or SINGUP 2160P [Gadrive] 6.05GB 1080P [Gadrive] 1.83GB 1080P [Gadrive] 1.83GB [2] 720P [Gadrive] 970MB 480P [Gadrive] ...,Punjabi,"Sep. 25, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Please-Kill-Me-2021-Punjabi-HD.jpg,Punjabi,https://hdmovie2.guru/movies/please-kill-me-2021-punjabi-hd/
post-7254,7254,Babbar Ka Tabbar (2018) Hindi Season 1 Complete,IMDb: 8.3|2018|3435 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Bollywood|India|TV-Series,"Jan. 05, 2018",2018,https://hdmovie2.guru/wp-content/uploads/2019/07/Babbar-Ka-Tabbar-2018-Hindi-Season-1-Complete.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/babbar-ka-tabbar-2018-hindi-season-1-complete/
post-4089,4089,The Amazing Spider-Man 2 (2014) Hindi Dubbed,IMDb: 6.6|2014|142 min|86082 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Action|Adventure|Fantasy|Hindi Dubbed|Sci-Fi,"Apr. 16, 2014",2014,https://image.tmdb.org/t/p/w185/foJVlqwPUyvFEJTJqaPOnxKdqOj.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/the-amazing-spider-man-2-2014-hindi-dubbed/
post-35775,35775,18+ Bubblepur Part 1 (2021) KooKu Original,IMDb: 6.8|2021|27246 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 1080P, ...",Erotic 18+,"Sep. 25, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Bubblepur-Part-1-2021-KooKu-Original.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/18-bubblepur-part-1-2021-kooku-original/
post-35772,35772,18+ Baby Sitter 2 (Part 2) (2021) KooKu Original,IMDb: 3.8|2021|57284 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720p ...,India|Bollywood|Erotic 18+,"Sep. 25, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Baby-Sitter-2-Part-2-2021-KooKu-Original-.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/18-baby-sitter-2-part-2-2021-kooku-original/
post-35764,35764,Jack Reacher (2012) Hindi Dubbed,IMDb: 7|2012|130 min|15424 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720p ...,Action|Crime|Drama|Hindi Dubbed|Thriller,"Dec. 20, 2012",2012,https://image.tmdb.org/t/p/w185/zlyhKMi2aLk25nOHnNm43MpZMtQ.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/jack-reacher-2012-hindi-dubbed/
post-35762,35762,Hamara Dil Aapke Paas Hai (2000) Hindi Movie,IMDb: 5.6|2000|165 min|3262 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720p ...,Drama|India|Romance,"Aug. 24, 2000",2000,https://image.tmdb.org/t/p/w185/jAmnbYwpSwZjHpZS9UX9RQVT1ux.jpg,Hindi HD,https://hdmovie2.guru/movies/hamara-dil-aapke-paas-hai-2000-hindi-movie/
post-35758,35758,Thalaivi (2021) Hindi Dubbed Netflix,IMDb: 5.9|2021|153 min|23192 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 1080P, ...",Drama|Hindi Dubbed|NETFLIX,"Sep. 10, 2021",2021,https://image.tmdb.org/t/p/w185/pVqkMM16ea1abU4QSRB2XnuGRRu.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/thalaivi-2021-hindi-dubbed-netflix/
post-35752,35752,Baby Sitter 2 (2021) KooKu Original,IMDb: 6.9|2021|38776 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 Google ...,India|Erotic 18+,"Sep. 24, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Baby-Sitter-2-2021-KooKu-Original.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/baby-sitter-2-2021-kooku-original/
post-35744,35744,Midnight Mass (2021) Hindi Season 1 Complete HD,IMDb: 6.8|2021|16747 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 1080P, ...",India|NETFLIX|TV Movie|TV- Show|TV-Series,"Sep. 24, 2021",2021,https://image.tmdb.org/t/p/w185/iYoMZYVD775MtBYJfv6OGY1FsnL.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/midnight-mass-2021-hindi-season-1-complete-hd/
post-35738,35738,Kota Factory (2021) Season 2 Complete Netflix HD,IMDb: 6.9|2021|92399 views,"Please USE VPN or Make Login To Download Download Link Download Link 3 Download Link 4 Download Link 5 Download Link 6 1080P, 720P, 480P Google ...",India|Erotic 18+|NETFLIX|TV- Show|TV-Series,"Sep. 24, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Kota-Factory-2021-Season-2-Complete-Netflix-HD.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/kota-factory-2021-season-2-complete-netflix-hd/
post-35733,35733,Vardaat (2021) Punjabi Season 1 Complete,IMDb: 6.9|2021|23131 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 1080P, 720P, 480P Google ...",Punjabi,"Sep. 24, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Vardaat-2021-Punjabi-Season-1-Complete-185x278.jpg,Punjabi,https://hdmovie2.guru/movies/vardaat-2021-punjabi-season-1-complete-a1/
post-35731,35731,Charmsukh – Yeh Kaisa Rishta ( Part-1 ) (2021) Ullu Original,155078 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 720P Google Drive link ...,India|Drama|Erotic 18+|Romance|UllU,,,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-80.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/charmsukh-yeh-kaisa-rishta-part-1-2021-ullu-original/
post-35703,35703,C.O.R.N. (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 4.6|2021|102 min|3453 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Hindi Dubbed|Horror,"Jul. 30, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture5-14-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/c-o-r-n-2021-hindi-dubbed-unofficial-dubbed/
post-35701,35701,Church People (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 3.8|2021|115 min|516 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Comedy|Hindi Dubbed,"Mar. 13, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture4-26-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/church-people-2021-hindi-dubbed-unofficial-dubbed/
post-35698,35698,Copshop (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 6.6|2021|107 min|4474 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Action|Crime|Hindi Dubbed|Thriller,"Sep. 09, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture2-30-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/copshop-2021-hindi-dubbed-unofficial-dubbed/
post-35696,35696,Familiars (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 3.1|2021|91 min|1786 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Hindi Dubbed|Horror,"Aug. 13, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture1-33-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/familiars-2021-hindi-dubbed-unofficial-dubbed/
post-35694,35694,Ted Bundy: American Boogeyman (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 3.7|2021|110 min|966 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Crime|Hindi Dubbed|Thriller,"Aug. 16, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-79-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/ted-bundy-american-boogeyman-2021-hindi-dubbed-unofficial-dubbed/
post-33693,33693,Nine Perfect Strangers (2021) Hindi S01 Complete TV Series,2021|13390 views,Please USE VPN or Make Login To Download EP1 Download Link EP2 Download Link EP5 Download Link EP6 Download Link EP7 Download Link EP8 Download Link,Drama|Hindi Dubbed|Mystery|Thriller,"Aug. 19, 2021",2021,https://image.tmdb.org/t/p/w185/oPcqsZIFHrv7HoGgFQnsGDiPulD.jpg,Added EP 7,https://hdmovie2.guru/movies/nine-perfect-strangers-2021-hindi-s01-complete-tv-series/
post-35714,35714,Free Guy (2021) English HD,IMDb: 7.6|2021|115 min|9517 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Action|Adventure|Comedy|Science Fiction,"Aug. 11, 2021",2021,https://image.tmdb.org/t/p/w185/yc2IfL701hGkNHRgzmF4C6VKO14.jpg,HD English,https://hdmovie2.guru/movies/free-guy-2021-english-hd/
post-33278,33278,Old (2021) English HD,IMDb: 6|2021|108 min|9014 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Hollywood|Horror|Mystery|Thriller,"Jul. 21, 2021",2021,https://image.tmdb.org/t/p/w185/cGLL4SY6jFjjUZkz2eFxgtCtGgK.jpg,HD English,https://hdmovie2.guru/movies/old-2021-english-hd/
post-35010,35010,Cinderella (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 4.2|2021|113 min|10319 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Comedy|Fantasy|Hindi Dubbed|Romance,"Sep. 03, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture9-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/cinderella-2021-hindi-dubbed-unofficial-dubbed/
post-35668,35668,The Descent: Part 2 (2009) Hindi Dubbed,IMDb: 5.8|2009|94 min|5483 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Adventure|Hindi Dubbed|Horror|Thriller,"Oct. 14, 2009",2009,https://image.tmdb.org/t/p/w185/5bN24h90tvp4mejOvhv60TxpEp2.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/the-descent-part-2-2009-hindi-dubbed/
post-35650,35650,Intrusion (2021) Hindi Dubbed Netflix,2021|93 min|9596 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 1080P, ...",Hindi Dubbed|India|Thriller,"Sep. 22, 2021",2021,https://image.tmdb.org/t/p/w185/a2Q3yI7E7kmlRW3c6z996JIOw2y.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/intrusion-2021-hindi-dubbed-netflix/
post-35648,35648,Crime Stories India Detectives (2021) Hindi Season 1 Complete Netflix,IMDb: 6.8|2021|22425 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 1080P, ...",India|Bollywood|NETFLIX,"Sep. 22, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Crime-Stories-India-Detectives-2021-Hindi-Season-1-Complete-Netflix-185x278.jpg,Hindi Tv Series,https://hdmovie2.guru/movies/crime-stories-india-detectives-2021-hindi-season-1-complete-netflix/
post-39299,39299,Son of Monarchs (2021) Hindi Dubbed (Unofficial Dubbed ),IMDb: 6.4|2021|97 min|777 views,Please USE VPN to Download or SINGUP 720P [Gadrive] 874MB Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 A Mexican ...,Drama|Hindi Dubbed,"Oct. 15, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/11/Capture2-24.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/son-of-monarchs-2021-hindi-dubbed-unofficial-dubbed/
post-35625,35625,Troy (2004) Hindi Dubbed,IMDb: 7.3|2004|163 min|14866 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Adventure|Hindi Dubbed|History|War,"May. 03, 2004",2004,https://image.tmdb.org/t/p/w185/zda0VWRKHnUSX7B7NOPqVUlu9zK.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/troy-2004-hindi-dubbed-2/
post-35620,35620,Krampus (2015) Hindi Dubbed,IMDb: 6.2|2015|98 min|4126 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Comedy|Fantasy|Hindi Dubbed|Horror,"Nov. 26, 2015",2015,https://image.tmdb.org/t/p/w185/dxnRNv9GL5tupUoVPE5lT2RdO9q.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/krampus-2015-hindi-dubbed/
post-35619,35619,RED (2010) Hindi Dubbed,IMDb: 7|2010|111 min|3588 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Action|Adventure|Comedy|Crime|Hindi Dubbed|Thriller,"Oct. 13, 2010",2010,https://image.tmdb.org/t/p/w185/jKntKE55uQTk38NwvkOMbxclBUT.jpg,Hindi Dubbed,https://hdmovie2.guru/movies/red-2010-hindi-dubbed-2/
post-35610,35610,Gangster (2021) Hindi Movie,2591 views,"Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 1080P, ...",India|Drama,,,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture-76-185x278.jpg,Hindi HD,https://hdmovie2.guru/movies/gangster-2021-hindi-movie/
post-35602,35602,Superhost (2021) Hindi Dubbed (Unofficial Dubbed),IMDb: 5.8|2021|83 min|3217 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Hindi Dubbed|Horror|Thriller,"Aug. 14, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Capture2-27-185x278.jpg,UN Hindi Dubbed,https://hdmovie2.guru/movies/superhost-2021-hindi-dubbed-unofficial-dubbed/
post-35592,35592,Games Of Karma (Kachra) UllU Original HD,IMDb: 6.9|2021|124757 views,Please USE VPN or Make Login To Download Download Link Download Link 2 Download Link 3 Download Link 4 Download Link 5 Download Link 6 720P ...,Erotic 18+|TV Movie|TV- Show|TV-Series|UllU,"Sep. 21, 2021",2021,https://hdmovie2.guru/wp-content/uploads/2021/09/Games-Of-Karma-Kachra-2021-Ullu-Origina-185x278-1.jpg,Hindi HD,https://hdmovie2.guru/movies/games-of-karma-kachra-ullu-original-hd/
